ID	System	Annotator	Source	Reference	Hypothesis	Difficulty	AccuracyBinary	AdditionBinary	DuplicationBinary	FluencyBinary	GrammarBinary	MistranslationBinary	NonExistingWordFormBinary	OmissionBinary	OverlyLitteralBinary	TypographyBinary	UnintelligibleBinary	WordOrderBinary
9	PA_offline	A2	So, I was completely smitten by this, and had to do more.	Das hat mich also richtig umgeworfen, und ich wollte mehr.	Ich war also vollständig von dieser Person geschüttet und musste mehr tun.	1	0000000000000	0000001000000	0000000000000	0000000000000	0000000000000	0000000100000	0000000000000	0000000000000	0000000000000	0000000000000	0000000000000	0000000000000
9	PA_online	A1	So, I was completely smitten by this, and had to do more.	Das hat mich also richtig umgeworfen, und ich wollte mehr.	Also war ich komplett rasend von diesem und hatte ich zu mehr tun müssen.	1	000000000000000	000000000100000	000000000000000	000000000000000	000000001000000	000010000000000	000000000000000	000000000000000	000000000010000	000000000000000	000000000000000	000000000000000
9	PA_online	A2	So, I was completely smitten by this, and had to do more.	Das hat mich also richtig umgeworfen, und ich wollte mehr.	Also war ich komplett rasend von diesem und hatte ich zu mehr tun müssen.	1	000000000000000	000000000000000	000000000000000	000000000000000	000001000110010	000010000000000	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000000000000010
9	TF_offline	A1	So, I was completely smitten by this, and had to do more.	Das hat mich also richtig umgeworfen, und ich wollte mehr.	Also war ich vollständig durchlässig und musste mehr tun.	1	0000000000	0000000000	0000000000	0000000000	0000000000	0000100000	0000000000	0000010000	0000001000	0000000000	0000000000	0000000000
9	TF_offline	A2	So, I was completely smitten by this, and had to do more.	Das hat mich also richtig umgeworfen, und ich wollte mehr.	Also war ich vollständig durchlässig und musste mehr tun.	1	0000000000	0000000000	0000000000	0000000000	0000000000	0000100000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000
9	TF_online	A1	So, I was completely smitten by this, and had to do more.	Das hat mich also richtig umgeworfen, und ich wollte mehr.	Also, ich war total sauer von diesem hier, und musste mehr tun.	1	000000000000000	000000000000000	000000000000000	000000000000000	000000000000000	000001000000000	000000000000000	000000000000000	000000000001000	000000000000000	000000000000000	000000000000000
9	TF_online	A2	So, I was completely smitten by this, and had to do more.	Das hat mich also richtig umgeworfen, und ich wollte mehr.	Also, ich war total sauer von diesem hier, und musste mehr tun.	1	000000000000000	000000000000000	000000000000000	000000000000000	000000100000000	000001000000000	000000000000000	000000000000000	000000000000000	000000000100000	000000000000000	000000000000000
10	PA_offline	A1	And the next piece of the jigsaw is about four women across three generations shaping a new life together.	Und das nächste Puzzlestück handelt von vier Frauen in drei Generationen, die sich zusammen ein neues Leben aufbauen.	Und das nächste Stück der jigsägen ist ungefähr vier Frauen über drei Generationen hinweg, die zusammen ein neues Leben formen.	2.74	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000010000000000000000	0000000000000000000000	0000001000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000
10	PA_offline	A2	And the next piece of the jigsaw is about four women across three generations shaping a new life together.	Und das nächste Puzzlestück handelt von vier Frauen in drei Generationen, die sich zusammen ein neues Leben aufbauen.	Und das nächste Stück der jigsägen ist ungefähr vier Frauen über drei Generationen hinweg, die zusammen ein neues Leben formen.	2.74	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000100000000000000	0000010000000000000000	0000000000000000000000	0000000000000000000010	0000000000000000000000	0000000000000000000000	0000000000000000000000
10	PA_online	A1	And the next piece of the jigsaw is about four women across three generations shaping a new life together.	Und das nächste Puzzlestück handelt von vier Frauen in drei Generationen, die sich zusammen ein neues Leben aufbauen.	Und das nächste Stück der Gigsäge ist ungefähr vier Frauen über drei Generationen hinweg, die ein neues Leben miteinander formen.	2.74	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000010000000000000000	0000000000000000000000	0000001000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000
10	PA_online	A2	And the next piece of the jigsaw is about four women across three generations shaping a new life together.	Und das nächste Puzzlestück handelt von vier Frauen in drei Generationen, die sich zusammen ein neues Leben aufbauen.	Und das nächste Stück der Gigsäge ist ungefähr vier Frauen über drei Generationen hinweg, die ein neues Leben miteinander formen.	2.74	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000100000000000000	0000010000000000000000	0000000000000000000000	0000000000000000000010	0000000000000000000000	0000000000000000000000	0000000000000000000000
10	TF_offline	A1	And the next piece of the jigsaw is about four women across three generations shaping a new life together.	Und das nächste Puzzlestück handelt von vier Frauen in drei Generationen, die sich zusammen ein neues Leben aufbauen.	Und das nächste Stück des Puzzles ist etwa vier Frauen, die drei Generationen lang ein neues Leben zusammen formen.	2.74	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000100000100000000	000000000000000000000	000000000000000000000	000000000000000000000
10	TF_offline	A2	And the next piece of the jigsaw is about four women across three generations shaping a new life together.	Und das nächste Puzzlestück handelt von vier Frauen in drei Generationen, die sich zusammen ein neues Leben aufbauen.	Und das nächste Stück des Puzzles ist etwa vier Frauen, die drei Generationen lang ein neues Leben zusammen formen.	2.74	000000000000000000000	000000000000000000000	000000000000000000000	000000000000000000000	000000000000001000000	000000010001000000000	000000000000000000000	000000000000000000000	000000000000000000010	000000000010001000000	000000000000000000000	000000000000000000000
10	TF_online	A1	And the next piece of the jigsaw is about four women across three generations shaping a new life together.	Und das nächste Puzzlestück handelt von vier Frauen in drei Generationen, die sich zusammen ein neues Leben aufbauen.	Und das nächste Stück des Jigbeierens sind etwa vier Frauen, die eine neue Lebensart zusammen gestalten.	2.74	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000001000000000000	000000000010000000	000000100000000000	000000000000000000	000000000000000000	000000000000000000
10	TF_online	A2	And the next piece of the jigsaw is about four women across three generations shaping a new life together.	Und das nächste Puzzlestück handelt von vier Frauen in drei Generationen, die sich zusammen ein neues Leben aufbauen.	Und das nächste Stück des Jigbeierens sind etwa vier Frauen, die eine neue Lebensart zusammen gestalten.	2.74	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000100000000000	000000010000001000	000001000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000
11	PA_offline	A1	And I thought about my relationship with my wife, with my friends, with people.	Und ich dachte an die Beziehung mit meiner Frau, zu Freunden, zu Menschen.	Und ich dachte über meine Beziehung zu meiner Frau nach, mit meinen Freunden, mit Menschen.	1.59	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000
11	PA_offline	A2	And I thought about my relationship with my wife, with my friends, with people.	Und ich dachte an die Beziehung mit meiner Frau, zu Freunden, zu Menschen.	Und ich dachte über meine Beziehung zu meiner Frau nach, mit meinen Freunden, mit Menschen.	1.59	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000001000100	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000
11	PA_online	A1	And I thought about my relationship with my wife, with my friends, with people.	Und ich dachte an die Beziehung mit meiner Frau, zu Freunden, zu Menschen.	Und ich dachte über meine Beziehung zu meiner Frau nach, mit meinen Freunden, mit Menschen.	1.59	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000
11	PA_online	A2	And I thought about my relationship with my wife, with my friends, with people.	Und ich dachte an die Beziehung mit meiner Frau, zu Freunden, zu Menschen.	Und ich dachte über meine Beziehung zu meiner Frau nach, mit meinen Freunden, mit Menschen.	1.59	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000001000100	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000
11	TF_offline	A1	And I thought about my relationship with my wife, with my friends, with people.	Und ich dachte an die Beziehung mit meiner Frau, zu Freunden, zu Menschen.	Und ich dachte an meine Beziehung zu meiner Frau, mit meinen Freunden, mit Menschen.	1.59	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000
11	TF_offline	A2	And I thought about my relationship with my wife, with my friends, with people.	Und ich dachte an die Beziehung mit meiner Frau, zu Freunden, zu Menschen.	Und ich dachte an meine Beziehung zu meiner Frau, mit meinen Freunden, mit Menschen.	1.59	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000001000100	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000
11	TF_online	A1	And I thought about my relationship with my wife, with my friends, with people.	Und ich dachte an die Beziehung mit meiner Frau, zu Freunden, zu Menschen.	Und ich dachte über meine Beziehung zu meiner Frau nach, mit meinen Freunden, mit Menschen.	1.59	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000
11	TF_online	A2	And I thought about my relationship with my wife, with my friends, with people.	Und ich dachte an die Beziehung mit meiner Frau, zu Freunden, zu Menschen.	Und ich dachte über meine Beziehung zu meiner Frau nach, mit meinen Freunden, mit Menschen.	1.59	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000001000100	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000
12	PA_offline	A1	I would like to talk to you about why many e-health projects fail.	Ich würde mich mit Ihnen gerne darüber unterhalten, warum so viele elektronische Gesundheits-Projekte fehlschlagen.	Ich möchte Ihnen erklären, warum viele e-Health Projekte scheitern.	1.63	0000000000000	0000000000000	0000000000000	0000000000000	0000000000000	0000000000000	0000000000000	0000000000000	0000000100000	0000000100000	0000000000000	0000000000000
12	PA_offline	A2	I would like to talk to you about why many e-health projects fail.	Ich würde mich mit Ihnen gerne darüber unterhalten, warum so viele elektronische Gesundheits-Projekte fehlschlagen.	Ich möchte Ihnen erklären, warum viele e-Health Projekte scheitern.	1.63	0000000000000	0000000000000	0000000000000	0000000000000	0000000000000	0001000000000	0000000100000	0000000000000	0000000000000	0000000100000	0000000000000	0000000000000
